freq,psd_x,psd_y,psd_z,psd_xyz
56.3,1.203e+03,6.369e+02,1.318e+04,1.502e+04
57.8,1.324e+03,6.707e+02,1.201e+04,1.400e+04
59.4,1.662e+03,8.210e+02,1.154e+04,1.402e+04
60.9,2.347e+03,1.759e+03,1.459e+04,1.869e+04
62.5,4.972e+03,6.468e+03,3.033e+04,4.177e+04
64.1,1.062e+04,1.632e+04,5.795e+04,8.489e+04
65.6,1.022e+04,1.746e+04,6.170e+04,8.938e+04
67.2,5.159e+03,8.726e+03,4.214e+04,5.602e+04
68.8,3.224e+03,5.755e+03,3.344e+04,4.242e+04
70.3,2.923e+03,5.950e+03,3.407e+04,4.295e+04
71.9,3.362e+03,4.826e+03,3.542e+04,4.361e+04
73.4,3.577e+03,3.945e+03,3.526e+04,4.278e+04
75.0,3.458e+03,3.675e+03,3.355e+04,4.068e+04
76.6,3.287e+03,3.759e+03,3.191e+04,3.896e+04
78.1,3.148e+03,4.107e+03,3.047e+04,3.773e+04
79.7,2.980e+03,4.848e+03,2.730e+04,3.513e+04
81.3,3.005e+03,5.138e+03,1.867e+04,2.681e+04
82.8,3.014e+03,5.030e+03,1.338e+04,2.143e+04
84.4,3.301e+03,6.425e+03,1.629e+04,2.602e+04
85.9,3.424e+03,8.962e+03,2.006e+04,3.244e+04
87.5,3.848e+03,1.142e+04,2.394e+04,3.921e+04
89.1,4.390e+03,1.129e+04,3.106e+04,4.674e+04
90.6,4.464e+03,7.823e+03,4.043e+04,5.272e+04
92.2,4.711e+03,5.407e+03,5.092e+04,6.104e+04
93.8,5.165e+03,5.143e+03,6.370e+04,7.401e+04
95.3,5.960e+03,5.221e+03,7.208e+04,8.327e+04
96.9,6.819e+03,4.704e+03,7.409e+04,8.561e+04
98.4,6.898e+03,4.450e+03,8.165e+04,9.300e+04
100.0,7.662e+03,5.074e+03,8.755e+04,1.003e+05
101.6,8.783e+03,5.435e+03,8.326e+04,9.748e+04
103.1,9.327e+03,5.284e+03,7.189e+04,8.651e+04
104.7,1.003e+04,4.646e+03,5.899e+04,7.367e+04
106.3,1.037e+04,3.773e+03,5.172e+04,6.586e+04
107.8,1.001e+04,3.151e+03,4.574e+04,5.890e+04
109.4,8.914e+03,2.940e+03,4.450e+04,5.636e+04
110.9,8.748e+03,3.225e+03,4.422e+04,5.620e+04
112.5,1.002e+04,4.355e+03,4.365e+04,5.802e+04
114.1,1.254e+04,5.830e+03,4.628e+04,6.465e+04
115.6,1.536e+04,7.200e+03,5.414e+04,7.670e+04
117.2,1.755e+04,7.816e+03,6.322e+04,8.859e+04
118.8,1.940e+04,8.618e+03,6.822e+04,9.624e+04
120.3,2.332e+04,1.196e+04,7.351e+04,1.088e+05
121.9,3.074e+04,1.888e+04,8.190e+04,1.315e+05
123.4,4.459e+04,3.148e+04,8.755e+04,1.636e+05
125.0,7.024e+04,4.898e+04,8.309e+04,2.023e+05
126.6,7.957e+04,4.800e+04,7.340e+04,2.010e+05
128.1,9.562e+04,4.741e+04,7.967e+04,2.227e+05
129.7,1.348e+05,6.040e+04,9.017e+04,2.853e+05
131.3,1.933e+05,7.994e+04,1.003e+05,3.735e+05
132.8,1.547e+05,6.380e+04,7.276e+04,2.912e+05
134.4,2.767e+04,1.413e+04,1.284e+04,5.464e+04
135.9,7.215e+03,5.587e+03,3.133e+03,1.594e+04
137.5,5.918e+03,4.570e+03,2.776e+03,1.326e+04
139.1,5.461e+03,3.922e+03,2.474e+03,1.186e+04
140.6,5.876e+03,3.527e+03,2.271e+03,1.167e+04
142.2,5.948e+03,3.441e+03,2.049e+03,1.144e+04
143.8,5.691e+03,3.066e+03,1.751e+03,1.051e+04
145.3,4.756e+03,2.551e+03,1.755e+03,9.063e+03
146.9,3.805e+03,2.012e+03,1.885e+03,7.701e+03
148.4,3.701e+03,2.127e+03,2.339e+03,8.166e+03
150.0,3.436e+03,1.981e+03,3.021e+03,8.438e+03
151.6,2.963e+03,1.751e+03,3.039e+03,7.753e+03
153.1,2.514e+03,1.515e+03,2.685e+03,6.714e+03
154.7,2.194e+03,1.471e+03,2.473e+03,6.139e+03
156.3,1.940e+03,1.398e+03,2.443e+03,5.781e+03
157.8,1.758e+03,1.265e+03,2.280e+03,5.304e+03
159.4,1.525e+03,1.256e+03,2.238e+03,5.019e+03
160.9,1.367e+03,1.157e+03,2.288e+03,4.813e+03
162.5,1.234e+03,1.168e+03,2.679e+03,5.081e+03
164.1,1.057e+03,1.264e+03,2.770e+03,5.091e+03
165.6,1.048e+03,1.461e+03,2.903e+03,5.413e+03
167.2,1.105e+03,1.555e+03,3.225e+03,5.885e+03
168.8,1.097e+03,1.651e+03,3.590e+03,6.338e+03
170.3,1.081e+03,1.672e+03,3.499e+03,6.252e+03
171.9,1.113e+03,1.580e+03,2.938e+03,5.631e+03
173.5,1.102e+03,1.660e+03,2.334e+03,5.097e+03
175.0,1.065e+03,1.879e+03,2.181e+03,5.126e+03
176.6,1.031e+03,2.406e+03,2.326e+03,5.762e+03
178.1,1.034e+03,3.409e+03,2.713e+03,7.156e+03
179.7,9.350e+02,4.478e+03,3.177e+03,8.589e+03
181.3,9.480e+02,5.285e+03,3.592e+03,9.825e+03
182.8,1.004e+03,6.285e+03,4.549e+03,1.184e+04
184.4,1.003e+03,6.697e+03,5.470e+03,1.317e+04
186.0,1.234e+03,7.114e+03,6.094e+03,1.444e+04
187.5,1.440e+03,6.589e+03,6.705e+03,1.473e+04
189.1,2.257e+03,6.186e+03,7.382e+03,1.582e+04
190.6,4.149e+03,5.755e+03,7.636e+03,1.754e+04
192.2,4.952e+03,5.778e+03,7.645e+03,1.837e+04
193.8,5.559e+03,5.983e+03,9.610e+03,2.115e+04
195.3,6.767e+03,7.333e+03,1.325e+04,2.735e+04
196.9,8.011e+03,9.697e+03,1.692e+04,3.463e+04
198.5,8.473e+03,1.142e+04,1.868e+04,3.857e+04
