freq,psd_x,psd_y,psd_z,psd_xyz
0.0,4.056e+02,9.239e+01,4.400e+01,5.419e+02
1.5,3.531e+02,2.023e+02,1.909e+02,7.463e+02
3.0,2.072e+02,2.163e+02,2.163e+02,6.398e+02
4.5,4.935e+02,2.249e+02,2.268e+02,9.451e+02
6.0,1.437e+03,2.768e+02,2.870e+02,2.001e+03
7.5,2.177e+03,3.216e+02,3.675e+02,2.866e+03
9.0,2.986e+03,3.465e+02,3.966e+02,3.729e+03
10.5,4.071e+03,3.469e+02,3.735e+02,4.792e+03
12.0,5.190e+03,4.509e+02,4.796e+02,6.120e+03
13.5,6.339e+03,5.373e+02,6.711e+02,7.547e+03
15.0,7.857e+03,5.891e+02,8.015e+02,9.248e+03
16.5,9.256e+03,5.696e+02,8.337e+02,1.066e+04
18.0,1.077e+04,7.599e+02,1.081e+03,1.261e+04
19.5,1.325e+04,1.272e+03,1.647e+03,1.617e+04
20.9,1.593e+04,1.970e+03,2.483e+03,2.038e+04
22.4,1.728e+04,2.261e+03,2.761e+03,2.231e+04
23.9,1.862e+04,2.107e+03,2.432e+03,2.316e+04
25.4,2.025e+04,1.931e+03,2.119e+03,2.430e+04
26.9,2.165e+04,1.720e+03,2.126e+03,2.550e+04
28.4,2.543e+04,1.482e+03,2.074e+03,2.899e+04
29.9,2.849e+04,1.355e+03,2.035e+03,3.188e+04
31.4,3.162e+04,1.096e+03,2.038e+03,3.475e+04
32.9,3.331e+04,8.974e+02,1.950e+03,3.615e+04
34.4,3.591e+04,8.598e+02,2.143e+03,3.891e+04
35.9,3.934e+04,9.272e+02,2.438e+03,4.271e+04
37.4,4.091e+04,1.167e+03,2.816e+03,4.489e+04
38.9,3.969e+04,1.758e+03,3.878e+03,4.533e+04
40.4,3.970e+04,2.891e+03,6.415e+03,4.901e+04
41.9,4.085e+04,4.078e+03,8.760e+03,5.369e+04
43.4,3.559e+04,3.087e+03,5.729e+03,4.440e+04
44.9,3.290e+04,2.630e+03,3.973e+03,3.950e+04
46.4,3.810e+04,2.771e+03,3.841e+03,4.471e+04
47.9,4.601e+04,2.463e+03,3.016e+03,5.149e+04
49.4,5.241e+04,2.459e+03,2.393e+03,5.726e+04
50.9,5.769e+04,2.877e+03,2.617e+03,6.318e+04
52.4,6.828e+04,3.917e+03,3.419e+03,7.562e+04
53.9,8.197e+04,3.339e+03,2.291e+03,8.760e+04
55.4,9.637e+04,3.022e+03,1.378e+03,1.008e+05
56.9,1.073e+05,3.351e+03,1.380e+03,1.121e+05
58.4,1.205e+05,4.084e+03,1.641e+03,1.262e+05
59.8,1.441e+05,5.267e+03,1.753e+03,1.511e+05
61.3,1.755e+05,6.650e+03,2.045e+03,1.842e+05
62.8,2.177e+05,8.691e+03,2.644e+03,2.290e+05
64.3,2.643e+05,1.094e+04,4.706e+03,2.799e+05
65.8,3.051e+05,1.283e+04,8.094e+03,3.260e+05
67.3,3.009e+05,1.323e+04,1.108e+04,3.252e+05
68.8,2.599e+05,1.153e+04,1.163e+04,2.831e+05
70.3,2.253e+05,9.953e+03,9.777e+03,2.450e+05
71.8,1.934e+05,9.158e+03,6.569e+03,2.091e+05
73.3,2.142e+05,1.134e+04,4.369e+03,2.299e+05
74.8,2.712e+05,1.566e+04,3.269e+03,2.901e+05
76.3,3.502e+05,2.143e+04,2.625e+03,3.743e+05
77.8,4.658e+05,2.929e+04,2.911e+03,4.980e+05
79.3,6.438e+05,4.127e+04,4.513e+03,6.896e+05
80.8,8.969e+05,6.481e+04,7.182e+03,9.689e+05
82.3,1.118e+06,8.998e+04,7.648e+03,1.216e+06
83.8,1.457e+06,1.263e+05,6.142e+03,1.590e+06
85.3,1.886e+06,1.752e+05,5.753e+03,2.067e+06
86.8,2.242e+06,2.152e+05,7.425e+03,2.464e+06
88.3,2.549e+06,2.649e+05,7.230e+03,2.821e+06
89.8,2.684e+06,3.577e+05,5.562e+03,3.047e+06
91.3,2.628e+06,4.224e+05,3.536e+03,3.054e+06
92.8,2.341e+06,4.286e+05,2.414e+03,2.772e+06
94.3,1.982e+06,4.202e+05,2.141e+03,2.405e+06
95.8,1.703e+06,4.152e+05,1.806e+03,2.120e+06
97.3,1.503e+06,4.102e+05,1.498e+03,1.915e+06
98.7,1.351e+06,4.056e+05,1.530e+03,1.758e+06
100.2,1.200e+06,3.965e+05,1.428e+03,1.598e+06
101.7,1.067e+06,3.873e+05,1.288e+03,1.456e+06
103.2,8.931e+05,3.703e+05,2.934e+03,1.266e+06
104.7,5.864e+05,2.991e+05,8.538e+03,8.940e+05
106.2,3.164e+05,2.095e+05,1.515e+04,5.410e+05
107.7,1.968e+05,1.553e+05,1.704e+04,3.692e+05
109.2,1.422e+05,1.278e+05,1.585e+04,2.859e+05
110.7,1.092e+05,1.129e+05,1.579e+04,2.379e+05
112.2,8.548e+04,9.798e+04,1.625e+04,1.997e+05
113.7,7.417e+04,7.748e+04,1.644e+04,1.681e+05
115.2,7.346e+04,5.732e+04,1.704e+04,1.478e+05
116.7,7.793e+04,4.120e+04,1.684e+04,1.360e+05
118.2,8.407e+04,2.991e+04,1.647e+04,1.305e+05
119.7,8.838e+04,2.210e+04,1.575e+04,1.262e+05
121.2,9.242e+04,1.610e+04,1.462e+04,1.231e+05
122.7,9.313e+04,1.108e+04,1.328e+04,1.175e+05
124.2,9.167e+04,7.774e+03,1.157e+04,1.110e+05
125.7,8.976e+04,5.773e+03,9.815e+03,1.053e+05
127.2,8.610e+04,4.411e+03,7.364e+03,9.788e+04
128.7,8.286e+04,3.172e+03,4.583e+03,9.061e+04
130.2,7.930e+04,2.163e+03,2.781e+03,8.424e+04
131.7,7.271e+04,1.476e+03,2.024e+03,7.621e+04
133.2,3.724e+04,9.692e+02,1.427e+03,3.964e+04
134.7,3.880e+03,6.718e+02,1.079e+03,5.631e+03
136.2,8.162e+02,5.450e+02,8.929e+02,2.254e+03
137.6,8.082e+02,4.141e+02,7.614e+02,1.984e+03
139.1,8.733e+02,3.075e+02,6.869e+02,1.868e+03
140.6,8.660e+02,2.948e+02,5.406e+02,1.701e+03
142.1,8.312e+02,3.799e+02,5.072e+02,1.718e+03
143.6,9.125e+02,4.631e+02,5.608e+02,1.936e+03
145.1,9.381e+02,3.901e+02,5.105e+02,1.839e+03
146.6,9.492e+02,3.398e+02,5.840e+02,1.873e+03
148.1,9.275e+02,3.356e+02,7.408e+02,2.004e+03
149.6,8.815e+02,3.437e+02,7.207e+02,1.946e+03
151.1,8.611e+02,3.364e+02,6.937e+02,1.891e+03
152.6,7.986e+02,3.725e+02,6.846e+02,1.856e+03
154.1,7.668e+02,4.987e+02,6.410e+02,1.907e+03
155.6,7.667e+02,6.723e+02,7.033e+02,2.142e+03
157.1,9.885e+02,1.012e+03,1.180e+03,3.181e+03
158.6,1.275e+03,1.342e+03,1.864e+03,4.480e+03
160.1,1.123e+03,8.415e+02,1.393e+03,3.357e+03
161.6,1.503e+03,3.585e+02,1.377e+03,3.239e+03
163.1,2.235e+03,3.645e+02,1.625e+03,4.225e+03
164.6,2.408e+03,4.733e+02,1.482e+03,4.364e+03
166.1,3.022e+03,5.012e+02,1.570e+03,5.093e+03
167.6,5.352e+03,5.049e+02,1.882e+03,7.739e+03
169.1,7.918e+03,6.955e+02,2.433e+03,1.105e+04
170.6,9.430e+03,9.989e+02,3.655e+03,1.408e+04
172.1,1.090e+04,1.405e+03,6.833e+03,1.914e+04
173.6,1.259e+04,1.490e+03,1.018e+04,2.426e+04
175.1,1.363e+04,1.491e+03,1.373e+04,2.885e+04
176.5,1.356e+04,1.651e+03,1.557e+04,3.079e+04
178.0,1.277e+04,1.498e+03,1.583e+04,3.010e+04
179.5,1.215e+04,1.449e+03,1.796e+04,3.155e+04
181.0,1.268e+04,1.181e+03,1.666e+04,3.052e+04
182.5,1.329e+04,1.243e+03,1.776e+04,3.229e+04
184.0,1.338e+04,1.576e+03,1.912e+04,3.408e+04
185.5,1.330e+04,1.965e+03,2.020e+04,3.546e+04
187.0,1.375e+04,2.263e+03,2.090e+04,3.691e+04
188.5,1.363e+04,2.945e+03,2.361e+04,4.019e+04
190.0,1.331e+04,3.070e+03,2.477e+04,4.115e+04
191.5,1.243e+04,2.925e+03,2.492e+04,4.027e+04
193.0,1.206e+04,2.657e+03,2.511e+04,3.983e+04
194.5,1.232e+04,2.697e+03,2.554e+04,4.055e+04
196.0,1.191e+04,2.864e+03,2.574e+04,4.052e+04
197.5,1.146e+04,2.802e+03,2.677e+04,4.103e+04
199.0,1.043e+04,2.246e+03,2.654e+04,3.921e+04
