freq,psd_x,psd_y,psd_z,psd_xyz
185.2,1.008e+04,7.986e+03,6.886e+03,2.495e+04
186.7,9.442e+03,9.498e+03,6.618e+03,2.556e+04
188.3,9.590e+03,1.096e+04,6.727e+03,2.727e+04
189.8,9.697e+03,1.050e+04,7.358e+03,2.756e+04
191.4,9.475e+03,9.075e+03,8.080e+03,2.663e+04
192.9,9.715e+03,8.066e+03,8.887e+03,2.667e+04
194.5,9.519e+03,6.728e+03,1.026e+04,2.651e+04
196.0,9.477e+03,5.412e+03,1.297e+04,2.786e+04
197.5,9.394e+03,4.427e+03,1.456e+04,2.838e+04
199.1,9.686e+03,4.449e+03,1.406e+04,2.820e+04
