freq,psd_x,psd_y,psd_z,psd_xyz
0.0,4.567e+01,4.307e+01,1.481e+02,2.368e+02
1.5,2.097e+02,2.003e+02,2.649e+02,6.749e+02
3.0,2.365e+02,2.154e+02,2.387e+02,6.905e+02
4.5,2.348e+02,2.361e+02,4.780e+02,9.489e+02
6.0,2.530e+02,2.356e+02,1.354e+03,1.843e+03
7.5,2.435e+02,2.299e+02,2.208e+03,2.681e+03
9.0,2.701e+02,2.809e+02,3.003e+03,3.554e+03
10.5,2.706e+02,2.896e+02,3.915e+03,4.475e+03
12.0,2.295e+02,2.506e+02,4.874e+03,5.354e+03
13.5,2.449e+02,2.954e+02,6.307e+03,6.848e+03
15.0,3.179e+02,4.247e+02,8.287e+03,9.029e+03
16.5,4.085e+02,5.646e+02,1.044e+04,1.141e+04
18.0,4.351e+02,5.171e+02,1.267e+04,1.362e+04
19.5,5.047e+02,5.495e+02,1.520e+04,1.626e+04
21.0,7.800e+02,7.625e+02,1.823e+04,1.978e+04
22.4,1.344e+03,1.238e+03,2.078e+04,2.336e+04
23.9,2.129e+03,1.935e+03,2.405e+04,2.811e+04
25.4,2.904e+03,2.605e+03,2.733e+04,3.284e+04
26.9,2.972e+03,2.475e+03,2.927e+04,3.471e+04
28.4,2.859e+03,1.834e+03,2.867e+04,3.336e+04
29.9,2.869e+03,1.138e+03,2.915e+04,3.315e+04
31.4,2.906e+03,9.234e+02,3.286e+04,3.669e+04
32.9,3.294e+03,1.050e+03,3.423e+04,3.858e+04
34.4,3.383e+03,1.074e+03,3.202e+04,3.647e+04
35.9,3.200e+03,1.043e+03,3.179e+04,3.604e+04
37.4,3.458e+03,1.084e+03,3.783e+04,4.237e+04
38.9,4.320e+03,1.086e+03,4.379e+04,4.919e+04
40.4,4.616e+03,7.548e+02,4.945e+04,5.482e+04
41.9,5.452e+03,6.120e+02,6.217e+04,6.823e+04
43.4,7.771e+03,6.754e+02,8.675e+04,9.519e+04
44.9,1.226e+04,8.312e+02,1.214e+05,1.345e+05
46.4,1.452e+04,1.401e+03,9.906e+04,1.150e+05
47.9,1.254e+04,2.557e+03,4.929e+04,6.438e+04
49.4,8.684e+03,3.457e+03,4.146e+04,5.360e+04
50.9,2.885e+03,3.358e+03,5.526e+04,6.151e+04
52.4,1.536e+03,3.851e+03,6.378e+04,6.917e+04
53.9,1.321e+03,3.227e+03,5.259e+04,5.714e+04
55.4,1.376e+03,2.960e+03,4.564e+04,4.997e+04
56.9,1.477e+03,2.987e+03,4.155e+04,4.601e+04
58.4,1.599e+03,2.478e+03,3.232e+04,3.640e+04
59.9,1.940e+03,2.467e+03,3.466e+04,3.907e+04
61.4,2.171e+03,2.649e+03,4.001e+04,4.483e+04
62.9,2.468e+03,2.989e+03,4.776e+04,5.322e+04
64.4,2.301e+03,3.472e+03,5.506e+04,6.083e+04
65.8,2.022e+03,4.202e+03,5.703e+04,6.326e+04
67.3,1.950e+03,4.073e+03,4.539e+04,5.141e+04
68.8,1.958e+03,3.807e+03,3.859e+04,4.435e+04
70.3,2.170e+03,4.212e+03,4.613e+04,5.251e+04
71.8,3.228e+03,4.790e+03,5.486e+04,6.288e+04
73.3,4.159e+03,7.075e+03,6.381e+04,7.505e+04
74.8,4.671e+03,1.130e+04,7.253e+04,8.850e+04
76.3,5.287e+03,1.476e+04,7.861e+04,9.866e+04
77.8,5.122e+03,1.387e+04,6.690e+04,8.590e+04
79.3,4.431e+03,1.044e+04,4.355e+04,5.843e+04
80.8,4.548e+03,9.225e+03,2.880e+04,4.257e+04
82.3,5.197e+03,8.524e+03,1.956e+04,3.328e+04
83.8,6.137e+03,7.620e+03,1.425e+04,2.800e+04
85.3,7.394e+03,7.425e+03,1.319e+04,2.801e+04
86.8,9.026e+03,1.003e+04,1.274e+04,3.180e+04
88.3,1.033e+04,1.337e+04,1.272e+04,3.642e+04
89.8,1.179e+04,1.494e+04,1.364e+04,4.038e+04
91.3,1.274e+04,1.212e+04,1.487e+04,3.974e+04
92.8,1.157e+04,7.026e+03,1.525e+04,3.384e+04
94.3,1.013e+04,5.120e+03,1.653e+04,3.179e+04
95.8,1.099e+04,5.539e+03,1.887e+04,3.539e+04
97.3,9.556e+03,5.691e+03,2.289e+04,3.813e+04
98.8,7.185e+03,6.760e+03,2.861e+04,4.256e+04
100.3,5.678e+03,1.016e+04,3.445e+04,5.029e+04
101.8,7.613e+03,1.727e+04,4.058e+04,6.545e+04
