freq,psd_x,psd_y,psd_z,psd_xyz
88.3,1.187e+06,1.533e+05,5.088e+03,1.345e+06
89.8,1.516e+06,1.938e+05,5.488e+03,1.715e+06
91.3,1.712e+06,2.090e+05,4.840e+03,1.926e+06
92.7,1.792e+06,2.090e+05,4.038e+03,2.005e+06
94.2,1.751e+06,2.076e+05,3.700e+03,1.962e+06
95.7,1.701e+06,2.332e+05,2.941e+03,1.937e+06
97.2,1.672e+06,2.713e+05,1.792e+03,1.945e+06
98.7,1.565e+06,2.758e+05,1.889e+03,1.843e+06
100.2,1.422e+06,2.800e+05,3.055e+03,1.705e+06
101.7,1.238e+06,2.871e+05,4.696e+03,1.530e+06
103.2,9.881e+05,2.824e+05,6.323e+03,1.277e+06
104.7,6.280e+05,2.309e+05,6.594e+03,8.655e+05
106.2,3.780e+05,1.799e+05,5.974e+03,5.638e+05
107.7,2.703e+05,1.528e+05,7.423e+03,4.306e+05
109.2,1.947e+05,1.255e+05,1.105e+04,3.312e+05
110.7,1.569e+05,7.984e+04,1.410e+04,2.508e+05
112.2,1.543e+05,3.450e+04,1.382e+04,2.026e+05
113.7,1.486e+05,2.107e+04,1.388e+04,1.835e+05
115.2,1.350e+05,1.926e+04,1.449e+04,1.688e+05
116.7,1.196e+05,1.674e+04,1.362e+04,1.500e+05
118.2,1.062e+05,1.317e+04,1.285e+04,1.322e+05
119.7,9.439e+04,9.945e+03,1.174e+04,1.161e+05
121.2,8.724e+04,7.113e+03,9.932e+03,1.043e+05
122.7,7.979e+04,4.933e+03,8.043e+03,9.276e+04
124.2,7.192e+04,3.669e+03,6.372e+03,8.196e+04
125.7,6.421e+04,3.054e+03,4.990e+03,7.225e+04
127.2,5.774e+04,2.462e+03,4.012e+03,6.421e+04
128.6,5.225e+04,1.823e+03,3.483e+03,5.756e+04
130.1,4.880e+04,1.397e+03,3.310e+03,5.350e+04
131.6,4.560e+04,1.073e+03,3.036e+03,4.971e+04
133.1,2.473e+04,7.900e+02,2.157e+03,2.768e+04
134.6,3.138e+03,5.719e+02,1.113e+03,4.823e+03
136.1,1.109e+03,4.982e+02,9.410e+02,2.548e+03
137.6,9.231e+02,4.549e+02,8.374e+02,2.215e+03
139.1,7.950e+02,4.103e+02,7.548e+02,1.960e+03
140.6,7.567e+02,4.042e+02,8.674e+02,2.028e+03
142.1,7.039e+02,5.667e+02,9.690e+02,2.240e+03
143.6,8.016e+02,9.810e+02,9.148e+02,2.697e+03
145.1,8.598e+02,1.255e+03,8.461e+02,2.961e+03
146.6,7.621e+02,1.221e+03,7.630e+02,2.746e+03
148.1,7.725e+02,1.112e+03,8.513e+02,2.736e+03
149.6,9.212e+02,1.088e+03,9.149e+02,2.924e+03
151.1,9.632e+02,8.148e+02,7.712e+02,2.549e+03
152.6,9.393e+02,6.879e+02,5.586e+02,2.186e+03
154.1,1.002e+03,7.475e+02,4.407e+02,2.190e+03
155.6,1.061e+03,7.976e+02,3.754e+02,2.234e+03
157.1,1.125e+03,8.460e+02,3.783e+02,2.349e+03
158.6,1.168e+03,9.031e+02,3.449e+02,2.416e+03
160.1,1.207e+03,1.032e+03,3.300e+02,2.569e+03
161.6,1.155e+03,1.050e+03,3.615e+02,2.567e+03
163.1,1.117e+03,9.558e+02,4.255e+02,2.498e+03
164.6,1.093e+03,1.057e+03,3.988e+02,2.548e+03
166.0,1.192e+03,1.247e+03,3.815e+02,2.820e+03
167.5,1.319e+03,1.147e+03,4.320e+02,2.898e+03
169.0,1.226e+03,1.299e+03,6.070e+02,3.132e+03
170.5,1.221e+03,1.467e+03,1.013e+03,3.702e+03
172.0,1.641e+03,1.692e+03,1.884e+03,5.217e+03
173.5,2.657e+03,2.730e+03,3.159e+03,8.546e+03
175.0,3.050e+03,3.265e+03,3.062e+03,9.377e+03
176.5,3.885e+03,3.754e+03,2.919e+03,1.056e+04
178.0,4.288e+03,4.266e+03,2.908e+03,1.146e+04
179.5,3.969e+03,4.094e+03,2.935e+03,1.100e+04
181.0,3.288e+03,3.336e+03,2.603e+03,9.226e+03
182.5,1.606e+03,2.478e+03,1.678e+03,5.762e+03
184.0,7.179e+02,2.205e+03,1.377e+03,4.300e+03
185.5,7.261e+02,2.212e+03,1.917e+03,4.855e+03
187.0,9.180e+02,2.057e+03,2.432e+03,5.407e+03
188.5,1.031e+03,1.651e+03,3.315e+03,5.998e+03
190.0,1.071e+03,1.162e+03,4.162e+03,6.395e+03
191.5,1.206e+03,8.996e+02,5.313e+03,7.419e+03
193.0,1.381e+03,7.867e+02,6.399e+03,8.567e+03
194.5,1.279e+03,7.430e+02,7.029e+03,9.051e+03
196.0,1.238e+03,6.621e+02,6.992e+03,8.892e+03
197.5,1.471e+03,6.674e+02,7.069e+03,9.207e+03
199.0,1.703e+03,8.932e+02,7.441e+03,1.004e+04
