freq,psd_x,psd_y,psd_z,psd_xyz
130.1,7.199e+03,3.626e+03,8.251e+04,9.333e+04
131.6,6.389e+03,3.773e+03,7.306e+04,8.322e+04
133.1,3.613e+03,2.376e+03,3.092e+04,3.691e+04
134.6,2.327e+03,1.575e+03,3.480e+03,7.382e+03
136.1,2.857e+03,1.777e+03,2.353e+03,6.987e+03
137.6,2.251e+03,1.573e+03,2.152e+03,5.976e+03
139.1,9.688e+02,1.188e+03,1.504e+03,3.661e+03
140.6,7.102e+02,1.290e+03,1.124e+03,3.125e+03
142.1,7.098e+02,1.105e+03,1.156e+03,2.971e+03
143.6,6.992e+02,1.147e+03,1.279e+03,3.125e+03
145.1,6.471e+02,1.336e+03,1.158e+03,3.141e+03
146.6,6.824e+02,1.693e+03,9.358e+02,3.311e+03
148.1,6.632e+02,1.821e+03,8.014e+02,3.286e+03
149.6,5.960e+02,2.067e+03,9.896e+02,3.652e+03
151.1,4.760e+02,2.280e+03,1.209e+03,3.966e+03
152.6,4.233e+02,2.408e+03,1.347e+03,4.178e+03
154.1,4.217e+02,2.786e+03,1.747e+03,4.955e+03
155.5,4.607e+02,2.632e+03,2.239e+03,5.332e+03
157.0,4.494e+02,1.874e+03,2.141e+03,4.465e+03
158.5,4.308e+02,1.593e+03,2.112e+03,4.136e+03
160.0,4.732e+02,1.661e+03,2.312e+03,4.447e+03
161.5,5.005e+02,1.739e+03,2.613e+03,4.852e+03
163.0,4.915e+02,1.895e+03,3.047e+03,5.434e+03
164.5,5.188e+02,1.951e+03,3.166e+03,5.636e+03
166.0,4.811e+02,1.845e+03,2.971e+03,5.297e+03
167.5,4.824e+02,1.767e+03,2.947e+03,5.196e+03
169.0,4.249e+02,1.665e+03,3.053e+03,5.143e+03
170.5,3.844e+02,1.498e+03,3.095e+03,4.977e+03
172.0,3.856e+02,1.201e+03,2.766e+03,4.353e+03
173.5,4.724e+02,1.065e+03,2.781e+03,4.319e+03
175.0,5.302e+02,1.195e+03,3.032e+03,4.757e+03
176.5,5.625e+02,1.326e+03,3.171e+03,5.059e+03
178.0,6.242e+02,1.335e+03,2.944e+03,4.903e+03
179.5,6.667e+02,1.179e+03,2.750e+03,4.596e+03
181.0,7.654e+02,1.063e+03,2.668e+03,4.496e+03
182.5,8.261e+02,1.101e+03,2.680e+03,4.607e+03
184.0,8.372e+02,1.150e+03,2.784e+03,4.772e+03
185.5,7.797e+02,1.148e+03,3.102e+03,5.030e+03
187.0,7.562e+02,1.351e+03,3.602e+03,5.709e+03
188.5,7.775e+02,1.413e+03,4.092e+03,6.282e+03
189.9,7.498e+02,1.396e+03,4.208e+03,6.354e+03
191.4,7.330e+02,1.408e+03,4.404e+03,6.546e+03
192.9,7.497e+02,1.418e+03,4.728e+03,6.896e+03
194.4,7.355e+02,1.488e+03,5.094e+03,7.317e+03
195.9,6.131e+02,1.344e+03,5.048e+03,7.005e+03
197.4,4.866e+02,1.012e+03,3.854e+03,5.353e+03
198.9,5.047e+02,7.676e+02,3.155e+03,4.427e+03
